Year,Month,Product_ID,Country,Sales
2013,2,1,Columbia,0.0
2013,5,1,Argentina,78120.0
2013,5,2,Columbia,115.2
2014,4,1,Columbia,781.77552
2013,11,4,Finland,13860.288
2015,9,2,Denmark,0.0
2013,11,2,Denmark,1994985.776
2016,3,2,Denmark,69102.33399999999
2015,1,2,Denmark,0.0
2014,5,2,Denmark,0.0
2016,9,3,Columbia,0.0
2016,2,1,Columbia,356.16
2016,3,2,Denmark,0.0
2013,2,2,Denmark,49874.6444
2015,1,2,Columbia,768.0
2013,12,4,Finland,62482178.304
2016,2,3,Columbia,-22.858800000000002
2014,5,2,Argentina,41397.0032
2013,3,2,Columbia,76.8
2013,10,5,England,22074.075
2013,12,5,England,706399.056
2015,10,3,Columbia,534.24
2013,8,4,Finland,7858783.296
2014,9,2,Denmark,0.0
2014,11,1,Columbia,17.808
2014,7,1,Columbia,20.573040000000002
2015,12,2,Denmark,0.0
2013,8,1,Argentina,222642.0
2014,10,2,Argentina,5913.857599999999
2013,5,4,England,45463.6395
2014,12,2,Denmark,0.0
2013,4,2,Columbia,115.2
2014,10,3,Columbia,71.232
2013,5,4,Finland,1150403.9039999999
2013,8,5,England,480742.9065
2014,11,2,Denmark,0.0
2015,3,2,Denmark,0.0
2016,5,3,Columbia,712.32
2015,2,5,England,116913.79349999999
2015,9,2,Denmark,0.0
2013,7,2,Denmark,0.0
2013,12,2,Columbia,76.8
2015,2,2,Columbia,998.4
2015,1,2,Columbia,38.4
2015,6,1,Columbia,178.08
2016,4,3,Argentina,0.0
2013,11,1,Argentina,671832.0
2015,8,2,Argentina,53224.718400000005
2013,5,1,Columbia,41.146080000000005
2013,1,1,Columbia,22.858800000000002
2014,9,2,Columbia,268.8
2014,7,1,Columbia,41.146080000000005
2016,2,2,Denmark,0.0
2014,6,2,Denmark,0.0
2013,12,2,Denmark,0.0
2015,11,1,Columbia,106.848
2015,12,2,Denmark,0.0
2013,1,4,Finland,7928084.736
2013,11,2,Argentina,177415.728
2015,4,2,Columbia,384.0
2015,6,2,Denmark,0.0
2015,2,2,Denmark,0.0
2015,4,2,Columbia,230.4
2014,5,2,Columbia,38.4
2016,3,2,Denmark,0.0
2014,4,1,Columbia,61.719120000000004
2013,10,2,Denmark,0.0
2015,10,2,Columbia,76.8
2013,3,4,Finland,544709.3184
2015,2,1,Argentina,58590.0
2014,1,1,Argentina,11718.0
2013,1,5,England,4905.549
2013,8,4,Finland,15246316.799999999
2015,8,4,Finland,10778586.111799998
2013,2,2,Denmark,997492.888
2013,1,2,Denmark,299247.8664
2014,9,2,Denmark,3142102.92
2015,9,2,Denmark,0.0
2015,3,2,Argentina,473108.608
2015,12,2,Columbia,384.0
2013,2,2,Columbia,38.4
2015,4,2,Argentina,177415.728
2013,5,2,Columbia,38.4
2013,1,1,Columbia,102.8652
2015,9,4,England,36119.096999999994
2013,1,1,Argentina,1562400.0
2013,9,1,Columbia,61.719120000000004
2014,8,2,Columbia,768.0
2016,11,3,Columbia,391.776
2015,4,1,Columbia,89.04
2015,9,4,England,18061.3395
2015,10,2,Argentina,124191.00959999999
2013,8,2,Belgium,132368.929
2015,7,1,Columbia,356.16
2014,11,4,Finland,3699121.5715999994
2013,1,5,England,19623.986999999997
2013,4,2,Denmark,99749.2888
2016,1,2,Denmark,0.0
2015,8,2,Columbia,38.4
2015,4,2,Denmark,0.0
2015,10,3,Columbia,178.08
2016,2,2,Denmark,0.0
2015,8,4,Finland,475279.5423999999
2014,11,1,Argentina,234360.0
2015,1,2,Columbia,768.0
2014,2,2,Columbia,230.4
2013,10,2,Denmark,0.0
2015,8,2,Columbia,38.4
2014,11,2,Columbia,460.8
2015,4,2,Denmark,117121.9544
2015,4,2,Denmark,0.0
2013,5,1,Columbia,205.7304
2016,10,3,Argentina,312480.0
2014,12,2,Denmark,1099736.56
2015,4,4,Finland,15155374.702
2013,3,4,England,72743.25600000001
2013,3,5,England,2452.7745
2015,5,2,Columbia,576.0
2014,9,2,Denmark,0.0
2014,4,2,Columbia,230.4
2015,4,2,Belgium,132368.929
2013,7,2,Argentina,455367.0352
2014,6,1,Columbia,432.03384
2014,3,1,Columbia,411.4608
2014,1,2,Columbia,153.6
2014,9,2,Denmark,0.0
2013,12,2,Columbia,384.0
2015,1,2,Belgium,529475.716
2013,3,2,Argentina,11827.715199999999
2013,2,1,Columbia,20.573040000000002
2014,5,2,Columbia,115.2
2015,4,1,Columbia,267.12
2015,5,3,Columbia,35.616
2013,3,2,Argentina,5913.857599999999
2014,11,2,Argentina,59138.576
2014,4,4,Finland,5904538.835
2013,10,1,Columbia,0.0
2015,2,2,Columbia,38.4
2013,7,4,Finland,3049263.36
2015,6,1,Columbia,267.12
2013,12,1,Columbia,102.8652
2015,3,5,England,282570.5475
2014,2,2,Columbia,192.0
2014,7,1,Columbia,617.1912
2014,7,1,Argentina,11718.0
2015,1,2,Columbia,422.40000000000003
2013,12,1,Columbia,41.146080000000005
2016,3,2,Columbia,576.0
2014,8,1,Columbia,-205.7304
2015,5,4,England,90302.22
2013,10,2,Argentina,59138.576
2015,10,2,Columbia,38.4
2014,12,1,Columbia,178.08
2013,1,2,Columbia,38.4
2014,5,4,Finland,9869230.904
2013,10,2,Argentina,248382.01919999998
2014,11,2,Belgium,13236892.9
2013,10,5,England,29432.3985
2014,3,2,Denmark,0.0
2013,5,1,Columbia,20.573040000000002
2015,6,1,Columbia,445.2
2014,2,2,Columbia,345.6
2014,1,2,Denmark,0.0
2015,2,2,Columbia,115.2
2016,2,2,Columbia,153.6
2015,7,1,Columbia,267.12
2015,7,4,Finland,12233492.842999998
2015,4,2,Denmark,1756829.316
2014,12,2,Denmark,0.0
2013,1,4,Finland,4767939.072
2015,7,2,Belgium,1588427.148
2015,3,2,Denmark,54986.828
2014,3,1,Argentina,23436.0
2013,3,5,England,98111.8755
2014,10,2,Denmark,0.0
2015,5,1,Columbia,124.656
2013,7,2,Denmark,249373.222
2013,1,1,Argentina,234360.0
2013,5,2,Columbia,153.6
2014,3,4,Finland,884286.3743999999
2013,1,4,Finland,415808.63999999996
2015,1,2,Columbia,422.40000000000003
2015,4,2,Columbia,844.8000000000001
2014,12,2,Columbia,768.0
2013,5,1,Argentina,0.0
2015,1,2,Columbia,768.0
2015,4,2,Columbia,460.8
2016,3,2,Columbia,76.8
2014,10,4,Finland,6741137.1559999995
2013,12,1,Argentina,117180.0
2016,3,1,Columbia,445.2
2015,7,2,Columbia,115.2
2015,12,1,Argentina,1394442.0
2014,10,2,Denmark,0.0
2014,2,2,Denmark,0.0
2015,8,1,Columbia,35.616
2015,8,1,Columbia,356.16
2014,6,2,Columbia,38.4
2014,6,2,Columbia,691.2
2015,9,2,Denmark,27105376.5504
2014,10,5,England,9743.039999999999
2013,12,2,Columbia,76.8
2014,10,1,Columbia,178.08
2013,5,2,Denmark,187029916.5
2016,3,1,Columbia,35.616
2015,12,2,Argentina,17741.572799999998
2015,2,4,England,11287.7775
2015,5,2,Belgium,1058951.432
2013,11,5,England,49055.49
2015,12,1,Columbia,178.08
2015,7,2,Argentina,354831.456
2013,7,4,Finland,1617495.6095999999
2013,3,5,England,19620.405
2015,12,2,Columbia,153.6
2014,7,1,Columbia,61.719120000000004
2014,5,2,Columbia,576.0
2016,3,2,Denmark,0.0
2014,6,2,Denmark,0.0
2014,8,2,Columbia,422.40000000000003
2015,12,2,Denmark,199525.5852
2015,7,2,Columbia,0.0
2013,4,2,Columbia,76.8
2015,5,4,Finland,11033206.34
2015,1,4,Finland,8511275.603999998
2013,9,1,Columbia,20.573040000000002
2014,11,1,Columbia,17.808
2013,8,1,Columbia,617.1912
2013,10,2,Denmark,149623.9332
2013,11,1,Argentina,11718.0
2014,3,1,Columbia,822.9216
2014,9,1,Columbia,712.32
2013,4,4,Finland,1247425.92
2013,11,2,Columbia,76.8
2015,11,1,Argentina,7812.0
2015,4,4,Finland,6935117.02
2014,4,2,Columbia,384.0
2013,5,1,Argentina,546840.0
2014,10,2,Columbia,192.0
2016,4,3,Argentina,1874880.0
2014,6,4,Finland,16780172.63
2015,7,4,England,361208.88
2015,12,2,Denmark,0.0
2014,7,2,Columbia,0.0
2014,3,2,Denmark,104736.764
2015,1,5,England,116917.37549999998
2014,8,4,Finland,7080601.918
2013,6,2,Denmark,0.0
2014,8,5,England,39242.601
2013,1,1,Columbia,0.0
2014,3,2,Argentina,147846.44
2013,6,2,Columbia,38.4
2015,3,1,Columbia,178.08
2014,9,2,Columbia,384.0
2013,1,2,Argentina,47310.860799999995
2014,9,2,Columbia,384.0
2014,10,5,England,588665.88
2013,1,2,Denmark,0.0
2014,6,2,Denmark,4189470.56
2013,8,2,Columbia,384.0
2014,3,1,Columbia,20.573040000000002
2014,11,5,England,14617.2465
2015,11,2,Columbia,76.8
2014,12,2,Denmark,0.0
2016,3,3,Argentina,58590.0
2013,7,1,Columbia,20.573040000000002
2013,8,5,England,662249.115
2015,10,1,Columbia,890.4
2014,12,2,Columbia,230.4
2014,6,2,Columbia,230.4
2014,9,1,Columbia,17.808
2015,10,1,Argentina,46872.0
2016,3,2,Columbia,307.2
2013,7,2,Columbia,2304.0
2015,7,4,Finland,1246383.19
2014,4,1,Argentina,488250.0
2016,11,3,Columbia,178.08
2015,12,2,Columbia,1344.0
2014,8,2,Columbia,192.0
2013,12,2,Columbia,76.8
2014,5,2,Denmark,0.0
2013,1,1,Argentina,706986.0
2014,10,1,Columbia,356.16
2013,9,2,Columbia,576.0
2015,2,1,Columbia,89.04
2013,10,2,Denmark,-272161.7184
2016,10,3,Columbia,0.0
2014,6,1,Argentina,929628.0
2013,1,2,Columbia,307.2
2013,8,1,Argentina,42966.0
2013,4,2,Denmark,39899715.519999996
2014,10,2,Columbia,844.8000000000001
2014,10,4,Finland,76383.18089999999
2015,7,3,Columbia,89.04
2016,2,3,Argentina,97650.0
2015,10,5,England,14614.559999999998
2014,6,1,Argentina,3906.0
2016,2,2,Columbia,345.6
2015,1,2,Columbia,422.40000000000003
2015,12,2,Denmark,0.0
2015,2,2,Argentina,183329.5856
2014,5,2,Columbia,844.8000000000001
2013,9,2,Columbia,384.0
2014,9,2,Denmark,149773572.52
2016,3,2,Columbia,1113.6000000000001
2013,4,2,Columbia,268.8
2015,4,5,England,73085.337
2013,8,2,Columbia,76.8
2015,11,2,Columbia,384.0
2016,1,2,Denmark,66508.5284
2013,4,2,Denmark,299247.8664
2016,1,3,Columbia,53.424
2013,1,1,Columbia,123.43824000000001
2014,4,1,Columbia,205.7304
2014,10,2,Denmark,52368.382
2013,7,5,England,220749.705
2013,1,1,Argentina,515592.0
2013,9,2,Denmark,0.0
2015,10,2,Belgium,529475.716
2015,2,1,Columbia,89.04
2013,5,4,Finland,2356248.96
2013,4,4,Finland,44637057.504
2014,5,2,Columbia,38.4
2014,7,1,Columbia,617.1912
2015,2,1,Columbia,178.08
2013,6,1,Columbia,22.858800000000002
2016,7,3,Columbia,534.24
2015,4,1,Columbia,17.808
2013,6,4,Finland,2316054.1248
2013,3,4,Finland,6743030.111999999
2013,8,2,Columbia,38.4
2013,11,2,Argentina,17741.572799999998
2013,6,2,Columbia,76.8
2013,6,1,Columbia,61.719120000000004
2015,9,2,Columbia,192.0
2015,3,1,Argentina,781200.0
2014,4,1,Argentina,19530.0
2016,7,3,Columbia,22.858800000000002
2014,11,5,England,97449.2055
2013,7,2,Argentina,11827.715199999999
2013,4,1,Columbia,1234.3824
2014,8,1,Columbia,17.808
2015,3,1,Argentina,464814.0
2015,11,3,Argentina,85932.0
2014,10,1,Columbia,17.808
2016,2,2,Denmark,0.0
2015,9,2,Columbia,153.6
2015,9,1,Columbia,22.858800000000002
2015,3,2,Argentina,35483.145599999996
2013,10,2,Denmark,0.0
2014,5,2,Columbia,192.0
2015,10,2,Columbia,192.0
2015,11,2,Columbia,844.8000000000001
2013,2,2,Denmark,1994985.776
2014,11,2,Columbia,230.4
2014,8,2,Argentina,35483.145599999996
2013,7,1,Argentina,46872.0
2014,9,2,Denmark,0.0
2015,4,4,Finland,30310.556899999996
2015,4,2,Denmark,3299209.6799999997
2014,11,2,Denmark,54986.828
2013,11,4,Finland,31213368.575999998
2015,3,2,Columbia,384.0
2013,10,2,Denmark,349122.5108
2015,12,1,Argentina,7812.0
2015,3,1,Columbia,142.464
2013,5,4,Finland,14400839.231999999
2013,8,2,Argentina,17741.572799999998
2015,10,2,Columbia,38.4
2014,10,2,Belgium,1456058.2189999998
2014,7,2,Argentina,11827.715199999999
2015,8,3,Argentina,234360.0
2015,12,1,Columbia,712.32
2013,11,5,England,9811.098
2016,10,3,Columbia,1869.8400000000001
2015,10,2,Denmark,0.0
2013,10,2,Columbia,384.0
2014,7,1,Columbia,61.719120000000004
2013,11,1,Argentina,3906.0
2013,7,2,Argentina,11827.715199999999
2015,2,1,Columbia,213.696
2016,8,3,Columbia,0.0
2016,1,1,Columbia,178.08
2015,4,2,Columbia,230.4
2013,12,1,Columbia,1851.5736
2014,10,2,Columbia,268.8
2016,4,3,Columbia,1068.48
2015,7,1,Columbia,267.12
2015,2,1,Argentina,515592.0
2013,9,2,Columbia,76.8
2016,7,3,Argentina,78120.0
2015,7,2,Columbia,1075.2
2013,9,2,Denmark,16957379.096
2015,4,4,Finland,7080553.791999999
2014,1,2,Denmark,0.0
2014,9,2,Columbia,460.8
2016,7,3,Columbia,0.0
2013,9,1,Columbia,144.01128
2013,9,1,Columbia,102.8652
2015,3,1,Columbia,17.808
2014,4,1,Argentina,136710.0
2014,7,1,Columbia,20.573040000000002
2013,10,2,Columbia,230.4
2014,9,2,Denmark,0.0
2014,7,1,Columbia,102.8652
2015,9,2,Denmark,3011708.5056
2013,6,2,Columbia,153.6
2014,8,2,Columbia,268.8
2014,2,4,Finland,0.0
2015,9,5,England,14614.559999999998
2015,4,2,Columbia,422.40000000000003
2015,5,2,Denmark,0.0
2014,3,2,Argentina,372573.0288
2015,1,1,Columbia,213.696
2014,3,4,Finland,13860.288
2014,4,4,Finland,61337220.658999994
2015,9,4,England,632115.54
2015,2,2,Columbia,1152.0
2013,10,2,Argentina,354831.456
2016,1,1,Columbia,106.848
2014,9,2,Columbia,76.8
2015,11,2,Denmark,0.0
2013,1,1,Columbia,411.4608
2013,9,2,Denmark,0.0
2014,12,4,Finland,722608.6815999999
2014,10,2,Columbia,345.6
2016,10,3,Columbia,106.848
2016,9,3,Columbia,1691.76
2014,1,1,Columbia,102.8652
2013,9,1,Argentina,7812.0
2013,1,2,Denmark,39899715.519999996
2014,9,2,Argentina,59138.576
2015,7,2,Columbia,1920.0
2015,9,5,England,243595.70099999997
2014,11,4,Finland,0.0
2015,6,4,Finland,1212422.2759999998
2015,3,4,Finland,3322073.6119999997
2013,10,5,England,19620.405
2015,12,2,Columbia,2688.0
2015,10,1,Columbia,338.35200000000003
2014,5,2,Denmark,52368.382
2016,1,1,Columbia,89.04
2014,6,2,Denmark,0.0
2016,3,2,Columbia,384.0
2014,12,1,Columbia,17.808
2014,4,1,Columbia,246.87648000000002
2016,2,2,Denmark,0.0
2013,2,1,Argentina,234360.0
2013,2,4,England,45464.534999999996
2013,1,2,Denmark,47499.6972
2015,4,1,Argentina,0.0
2013,3,1,Columbia,123.43824000000001
2013,11,1,Columbia,82.29216000000001
2013,10,2,Denmark,0.0
2014,8,1,Columbia,17.808
2014,7,5,England,416971.665
2016,4,3,Columbia,142.464
2015,4,1,Columbia,534.24
2014,6,4,Finland,909326.3322
2013,2,1,Argentina,50778.0
2015,2,1,Argentina,781200.0
2015,5,4,England,541813.32
2015,2,5,England,14617.2465
2013,6,2,Columbia,192.0
2014,10,1,Columbia,35.616
2015,4,4,Finland,3637314.954
2013,8,4,Finland,1524631.68
2014,7,1,Columbia,123.43824000000001
2014,10,2,Denmark,0.0
2015,4,2,Denmark,0.0
2014,4,4,England,9092.907000000001
2016,2,2,Denmark,-57243.2
2014,1,1,Columbia,205.7304
2013,10,1,Columbia,82.29216000000001
2013,7,2,Columbia,115.2
2016,2,2,Columbia,38.4
2015,11,1,Columbia,178.08
2014,7,2,Argentina,0.0
2015,4,4,Finland,11324128.01
2015,2,4,Finland,18671505.1796
2015,3,2,Columbia,115.2
2014,10,1,Columbia,409.584
2013,5,2,Columbia,307.2
2015,8,2,Argentina,573644.1872
2016,3,2,Belgium,-264737.858
2013,12,2,Columbia,576.0
2016,6,3,Columbia,22.858800000000002
2016,10,3,Columbia,0.0
2014,11,2,Columbia,153.6
2015,11,1,Argentina,23436.0
2014,2,1,Columbia,411.4608
2015,2,2,Columbia,460.8
2013,4,2,Columbia,345.6
2015,1,2,Argentina,567730.3295999999
2013,11,5,England,24527.745
2013,2,2,Columbia,115.2
2013,3,2,Belgium,264737.858
2014,10,1,Argentina,23436.0
2014,4,1,Columbia,20.573040000000002
2015,6,1,Columbia,45.717600000000004
2015,10,2,Columbia,384.0
2015,9,1,Argentina,781200.0
2014,5,1,Columbia,20.573040000000002
2015,8,1,Columbia,17.808
2014,1,1,Argentina,878850.0
2015,10,2,Columbia,153.6
2015,3,2,Denmark,0.0
2015,10,3,Argentina,1031184.0
2015,10,1,Columbia,178.08
2015,2,2,Columbia,230.4
2013,10,2,Argentina,53224.718400000005
2014,9,1,Columbia,53.424
2013,3,1,Columbia,1645.8432
2015,9,1,Columbia,35.616
2015,5,2,Columbia,1075.2
2013,1,5,England,735832.35
2015,1,4,Finland,3592436.6569
2013,1,2,Columbia,384.0
2016,2,2,Columbia,153.6
2014,11,4,Finland,13166984.843999999
2013,9,2,Columbia,192.0
2014,3,2,Columbia,153.6
2014,3,2,Columbia,307.2
2015,11,2,Argentina,455367.0352
2015,5,1,Columbia,356.16
2016,1,3,Columbia,71.232
2015,2,2,Columbia,1267.2
2015,7,2,Denmark,-14296.596800000001
2015,8,1,Argentina,3906.0
2014,4,1,Columbia,45.717600000000004
2013,3,4,Finland,58033025.85599999
2013,10,2,Denmark,0.0
2013,3,2,Denmark,0.0
2015,7,2,Denmark,4517562.758400001
2013,7,1,Argentina,7812.0
2016,2,2,Columbia,153.6
2014,10,2,Columbia,268.8
2014,1,2,Columbia,768.0
2016,5,3,Argentina,0.0
2013,3,1,Columbia,123.43824000000001
2013,10,2,Argentina,147846.44
2014,12,1,Columbia,53.424
2013,11,4,England,9093.8025
2013,7,1,Argentina,136710.0
2016,7,3,Columbia,1780.8
2014,1,2,Denmark,0.0
2014,10,2,Denmark,0.0
2016,3,1,Columbia,409.584
2014,5,2,Denmark,0.0
2015,1,2,Argentina,17741.572799999998
2014,3,1,Columbia,41.146080000000005
2015,6,1,Columbia,53.424
2016,10,3,Columbia,0.0
2013,1,1,Columbia,617.1912
2014,10,1,Columbia,89.04
2015,9,2,Columbia,1920.0
2014,7,2,Columbia,0.0
2014,7,2,Denmark,0.0
2013,7,2,Denmark,-86441.7512
2015,10,1,Columbia,178.08
2014,4,1,Argentina,187488.0
2014,6,2,Denmark,0.0
2014,3,1,Columbia,41.146080000000005
2014,4,1,Columbia,41.146080000000005
2013,2,1,Argentina,78120.0
2016,11,3,Columbia,0.0
2015,7,5,England,73072.8
2014,2,1,Columbia,20.573040000000002
2014,5,5,England,19622.196
2014,5,2,Argentina,147846.44
2016,3,2,Denmark,0.0
2014,8,1,Argentina,2156112.0
2014,11,4,Finland,2546106.03
2013,12,1,Columbia,514.326
2015,4,2,Columbia,38.4
2014,11,1,Columbia,106.848
2015,10,1,Columbia,53.424
2014,8,1,Columbia,231.504
2014,3,1,Columbia,41.146080000000005
2015,6,4,Finland,1510697.5987999998
2015,11,1,Argentina,0.0
2013,12,1,Columbia,0.0
2015,3,2,Denmark,384907.796
2016,3,1,Argentina,11718.0
2014,6,1,Columbia,61.719120000000004
2013,2,2,Columbia,76.8
2013,3,2,Denmark,548621.0884
2015,4,1,Argentina,1953000.0
2015,7,1,Columbia,71.232
2014,7,1,Columbia,205.7304
2013,10,5,England,632815.821
2015,2,1,Argentina,78120.0
2014,10,5,England,122638.72499999999
2015,3,1,Columbia,35.616
2016,11,3,Columbia,17.808
2014,6,1,Columbia,308.5956
2015,6,2,Columbia,38.4
2013,6,2,Columbia,0.0
2014,2,2,Columbia,153.6
2016,11,3,Argentina,78120.0
2014,4,1,Columbia,205.7304
2014,12,2,Denmark,0.0
2015,7,2,Argentina,242468.1616
2014,3,5,England,245277.44999999998
2013,6,1,Argentina,1562400.0
2013,1,2,Denmark,949993.9439999999
2013,11,2,Columbia,115.2
2015,9,5,England,9744.830999999998
2014,2,1,Columbia,102.8652
2013,9,4,Finland,1560668.4287999999
2013,11,2,Denmark,49874.6444
2014,9,2,Argentina,88707.864
2014,11,2,Columbia,268.8
2015,2,2,Columbia,768.0
2013,7,1,Columbia,144.01128
2016,3,1,Columbia,0.0
2014,10,2,Columbia,384.0
2013,9,1,Columbia,617.1912
2015,4,2,Denmark,0.0
2014,9,2,Argentina,141932.58239999998
2013,6,2,Denmark,0.0
2015,1,1,Columbia,534.24
2014,3,2,Denmark,0.0
2013,3,2,Columbia,38.4
2015,2,2,Belgium,1323689.2899999998
2015,1,2,Denmark,0.0
2015,12,1,Argentina,0.0
2014,5,2,Columbia,76.8
2014,6,1,Columbia,22.858800000000002
2015,11,1,Columbia,1958.88
2013,8,2,Belgium,661844.6449999999
2015,3,2,Columbia,38.4
2013,9,2,Denmark,0.0
2013,4,4,Finland,2910660.48
2013,10,4,Finland,6257920.032
2013,7,2,Columbia,230.4
2015,10,1,Argentina,234360.0
2014,10,2,Columbia,87.21888
2014,6,1,Columbia,164.58432000000002
2015,3,2,Denmark,-49874.6444
2015,12,2,Denmark,1596204.6816
2013,9,1,Columbia,288.02256
2015,3,3,Columbia,17.808
2015,9,3,Columbia,22.858800000000002
2014,10,2,Denmark,0.0
2016,12,3,Columbia,534.24
2014,1,2,Columbia,614.4
2014,8,2,Columbia,38.4
2015,12,2,Denmark,0.0
2015,12,2,Denmark,0.0
2014,5,1,Columbia,102.8652
2013,9,2,Columbia,38.4
2014,4,1,Argentina,23436.0
2013,4,2,Denmark,0.0
2015,6,2,Denmark,35387574.9408
2013,1,1,Argentina,488250.0
2014,12,5,England,1471458.735
2016,2,1,Columbia,-20.573040000000002
2014,10,2,Denmark,-25971.842399999998
2014,7,1,Columbia,164.58432000000002
2015,3,2,Denmark,24822624.473599996
2016,3,1,Columbia,17.808
2013,1,1,Columbia,205.7304
2016,10,3,Columbia,534.24
2015,9,2,Belgium,132368.929
2016,1,2,Columbia,192.0
2016,11,3,Columbia,17.808
2015,4,2,Columbia,192.0
2014,3,1,Columbia,41.146080000000005
2013,9,2,Columbia,115.2
2015,4,1,Columbia,45.717600000000004
2014,8,2,Denmark,0.0
2015,9,5,England,29229.119999999995
2016,11,3,Columbia,68.57639999999999
2014,6,1,Columbia,2756.7873600000003
2013,2,2,Argentina,112363.2944
2016,2,2,Columbia,38.4
2015,6,4,Finland,6959388.566
2013,1,4,Finland,1690955.1359999997
2013,7,4,Finland,7235070.336
2013,2,4,England,136393.60499999998
2013,2,1,Columbia,-22.561680000000003
2015,1,1,Columbia,71.232
2013,4,2,Columbia,192.0
2015,6,3,Columbia,0.0
2014,2,2,Denmark,1047367.64
2013,11,1,Columbia,102.8652
2013,6,4,Finland,0.0
2013,9,2,Denmark,-47499.6972
2013,2,2,Columbia,153.6
2015,7,3,Argentina,85932.0
2015,4,3,Columbia,17.808
2014,6,1,Columbia,102.8652
2013,1,2,Denmark,0.0
2013,6,1,Columbia,205.7304
2013,5,2,Columbia,192.0
2015,8,1,Columbia,35.616
2014,3,4,England,9092.907000000001
2014,5,1,Columbia,205.7304
2013,1,2,Columbia,38.4
2014,9,4,Finland,23521261.659999996
2014,12,2,Denmark,3299209.6799999997
2016,10,3,Argentina,27342.0
2015,7,2,Denmark,62743.9272
2013,9,4,Finland,10034848.511999998
2013,8,2,Denmark,-29766.464
2016,1,3,Argentina,195300.0
2015,10,2,Denmark,0.0
2015,10,4,Finland,1060879.1167
2013,10,4,Finland,9452716.416
2014,7,1,Columbia,41.146080000000005
2014,7,2,Columbia,1152.0
2014,4,1,Columbia,637.76424
2015,7,2,Columbia,76.8
2016,1,1,Columbia,17.808
2016,3,2,Argentina,94621.72159999999
2016,2,2,Argentina,35483.145599999996
2013,11,1,Columbia,20.573040000000002
2014,3,4,England,295523.95499999996
2015,4,2,Denmark,-49874.6444
2014,7,2,Columbia,192.0
2015,5,4,Finland,55869040.265999995
2016,6,3,Columbia,534.24
2015,4,2,Denmark,0.0
2014,3,2,Columbia,307.2
2013,8,4,Finland,0.0
2016,6,3,Columbia,712.32
2015,10,1,Columbia,534.24
2013,2,2,Denmark,2992478.6640000003
2016,5,3,Columbia,53.424
2016,5,3,Columbia,35.616
2015,3,5,England,116918.271
2013,6,2,Denmark,49874.6444
2013,10,2,Columbia,384.0
2013,11,2,Argentina,70966.29119999999
2016,5,3,Columbia,712.32
2015,9,1,Columbia,89.04
2013,6,4,Finland,0.0
2014,9,2,Columbia,76.8
2016,9,3,Argentina,39060.0
2014,9,2,Belgium,2382640.722
2014,4,1,Argentina,1171800.0
2013,3,1,Columbia,102.8652
2016,2,1,Columbia,89.04
2014,3,2,Denmark,1047367.64
2015,2,4,Finland,13009460.424999999
2014,6,4,Finland,5516579.106999999
